Date,Close
3/26/2013 16:00:00,27.09
3/27/2013 16:00:00,27.13
3/28/2013 16:00:00,27.34
4/1/2013 16:00:00,27.32
4/2/2013 16:00:00,27.69
4/3/2013 16:00:00,27.5
4/4/2013 16:00:00,27.62
4/5/2013 16:00:00,27.57
4/8/2013 16:00:00,27.62
4/9/2013 16:00:00,27.58
4/10/2013 16:00:00,28.34
4/11/2013 16:00:00,29.03
4/12/2013 16:00:00,29.05
4/15/2013 16:00:00,28.85
4/16/2013 16:00:00,29.31
4/17/2013 16:00:00,29.24
4/18/2013 16:00:00,28.98
4/19/2013 16:00:00,29.42
4/22/2013 16:00:00,29.3
4/23/2013 16:00:00,29.44
4/24/2013 16:00:00,28.99
4/25/2013 16:00:00,28.67
4/26/2013 16:00:00,28.51
4/29/2013 16:00:00,28.83
4/30/2013 16:00:00,27.54
5/1/2013 16:00:00,27.38
5/2/2013 16:00:00,27.73
5/3/2013 16:00:00,27.43
5/6/2013 16:00:00,27.21
5/7/2013 16:00:00,27.5
5/8/2013 16:00:00,27.22
5/9/2013 16:00:00,27.09
5/10/2013 16:00:00,27.21
5/13/2013 16:00:00,27.82
5/14/2013 16:00:00,27.85
5/15/2013 16:00:00,28
5/16/2013 16:00:00,27.71
5/17/2013 16:00:00,27.43
5/20/2013 16:00:00,27.19
5/21/2013 16:00:00,27.26
5/22/2013 16:00:00,27.76
5/23/2013 16:00:00,27.58
5/24/2013 16:00:00,27.51
5/28/2013 16:00:00,27.48
5/29/2013 16:00:00,26.79
5/30/2013 16:00:00,26.76
5/31/2013 16:00:00,25.8
6/3/2013 16:00:00,26.29
6/4/2013 16:00:00,26.2
6/5/2013 16:00:00,26.03
6/6/2013 16:00:00,26.63
6/7/2013 16:00:00,26.77
6/10/2013 16:00:00,26.88
6/11/2013 16:00:00,26.92
6/12/2013 16:00:00,26.93
6/13/2013 16:00:00,27.55
6/14/2013 16:00:00,27.56
6/17/2013 16:00:00,27.62
6/18/2013 16:00:00,27.85
6/19/2013 16:00:00,27.57
6/20/2013 16:00:00,27.13
6/21/2013 16:00:00,26.96
6/24/2013 16:00:00,26.25
6/25/2013 16:00:00,26.52
6/26/2013 16:00:00,26.62
6/27/2013 16:00:00,26.7
6/28/2013 16:00:00,26.53
7/1/2013 16:00:00,26.32
7/2/2013 16:00:00,26.24
7/3/2013 16:00:00,26.19
7/5/2013 16:00:00,26.5
7/8/2013 16:00:00,26.65
7/9/2013 16:00:00,26.86
7/10/2013 16:00:00,26.94
7/11/2013 16:00:00,27.25
7/12/2013 16:00:00,27.29
7/15/2013 16:00:00,27.27
7/16/2013 16:00:00,27.17
7/17/2013 16:00:00,27.17
7/18/2013 16:00:00,26.99
7/19/2013 16:00:00,27.56
7/22/2013 16:00:00,27.8
7/23/2013 16:00:00,27.87
7/24/2013 16:00:00,27.74
7/25/2013 16:00:00,27.65
7/26/2013 16:00:00,27.82
7/29/2013 16:00:00,27.98
7/30/2013 16:00:00,28.11
7/31/2013 16:00:00,27.69
8/1/2013 16:00:00,27.58
8/2/2013 16:00:00,27.82
8/5/2013 16:00:00,27.65
8/6/2013 16:00:00,27.79
8/7/2013 16:00:00,27.72
8/8/2013 16:00:00,27.6
8/9/2013 16:00:00,27.67
8/12/2013 16:00:00,27.65
8/13/2013 16:00:00,27.73
8/14/2013 16:00:00,27.5
8/15/2013 16:00:00,27.28
8/16/2013 16:00:00,26.88
8/19/2013 16:00:00,26.96
8/20/2013 16:00:00,27.03
8/21/2013 16:00:00,26.75
8/22/2013 16:00:00,26.68
8/23/2013 16:00:00,26.85
8/26/2013 16:00:00,26.54
8/27/2013 16:00:00,26.52
8/28/2013 16:00:00,26.72
8/29/2013 16:00:00,26.62
8/30/2013 16:00:00,26.72
9/3/2013 16:00:00,26.53
9/4/2013 16:00:00,26.88
9/5/2013 16:00:00,26.78
9/6/2013 16:00:00,26.79
9/9/2013 16:00:00,26.81
9/10/2013 16:00:00,26.95
9/11/2013 16:00:00,27.16
9/12/2013 16:00:00,26.82
9/13/2013 16:00:00,27.01
9/16/2013 16:00:00,27.2
9/17/2013 16:00:00,27.13
9/18/2013 16:00:00,27.51
9/19/2013 16:00:00,27.32
9/20/2013 16:00:00,27.44
9/23/2013 16:00:00,27.28
9/24/2013 16:00:00,27.2
9/25/2013 16:00:00,26.99
9/26/2013 16:00:00,27.02
9/27/2013 16:00:00,27.36
9/30/2013 16:00:00,27.21
10/1/2013 16:00:00,27.37
10/2/2013 16:00:00,27.48
10/3/2013 16:00:00,27.25
10/4/2013 16:00:00,27.47
10/7/2013 16:00:00,27.11
10/8/2013 16:00:00,26.75
10/9/2013 16:00:00,26.8
10/10/2013 16:00:00,27.25
10/11/2013 16:00:00,27.21
10/14/2013 16:00:00,27.8
10/15/2013 16:00:00,27.62
10/16/2013 16:00:00,28.23
10/17/2013 16:00:00,28.67
10/18/2013 16:00:00,28.9
10/21/2013 16:00:00,28.8
10/22/2013 16:00:00,29.06
10/23/2013 16:00:00,28.99
10/24/2013 16:00:00,29
10/25/2013 16:00:00,29
10/28/2013 16:00:00,29.12
10/29/2013 16:00:00,29.6
10/30/2013 16:00:00,29.3
10/31/2013 16:00:00,29.07
11/1/2013 16:00:00,29.53
11/4/2013 16:00:00,29.61
11/5/2013 16:00:00,29.59
11/6/2013 16:00:00,29.34
11/7/2013 16:00:00,29.28
11/8/2013 16:00:00,29.67
11/11/2013 16:00:00,29.59
11/12/2013 16:00:00,29.73
11/13/2013 16:00:00,30.19
11/14/2013 16:00:00,30.31
11/15/2013 16:00:00,30.5
11/18/2013 16:00:00,30.32
11/19/2013 16:00:00,29.99
11/20/2013 16:00:00,30.24
11/21/2013 16:00:00,30.29
11/22/2013 16:00:00,30.43
11/25/2013 16:00:00,30.45
11/26/2013 16:00:00,30.21
11/27/2013 16:00:00,30.2
11/29/2013 16:00:00,30.06
12/2/2013 16:00:00,30.15
12/3/2013 16:00:00,29.58
12/4/2013 16:00:00,29.62
12/5/2013 16:00:00,29.6
12/6/2013 16:00:00,29.88
12/9/2013 16:00:00,29.92
12/10/2013 16:00:00,29.69
12/11/2013 16:00:00,29.04
12/12/2013 16:00:00,28.66
12/13/2013 16:00:00,28.66
12/16/2013 16:00:00,28.66
12/17/2013 16:00:00,28.55
12/18/2013 16:00:00,29.15
12/19/2013 16:00:00,29.09
12/20/2013 16:00:00,28.66
12/23/2013 16:00:00,28.75
12/24/2013 16:00:00,28.69
12/26/2013 16:00:00,28.94
12/27/2013 16:00:00,29.03
12/30/2013 16:00:00,29.07
12/31/2013 16:00:00,29.02
1/2/2014 16:00:00,28.86
1/3/2014 16:00:00,28.91
1/6/2014 16:00:00,28.94
1/7/2014 16:00:00,29.12
1/8/2014 16:00:00,29.32
1/9/2014 16:00:00,29.3
1/10/2014 16:00:00,29.07
1/13/2014 16:00:00,28.93
1/14/2014 16:00:00,29.37
1/15/2014 16:00:00,29.54
1/16/2014 16:00:00,29.53
1/17/2014 16:00:00,29.45
1/21/2014 16:00:00,29.59
1/22/2014 16:00:00,29.62
1/23/2014 16:00:00,29.38
1/24/2014 16:00:00,28.51
1/27/2014 16:00:00,28.1
1/28/2014 16:00:00,28.82
1/29/2014 16:00:00,28.52
1/30/2014 16:00:00,29.2
1/31/2014 16:00:00,28.8
2/3/2014 16:00:00,28.99
2/4/2014 16:00:00,29.78
2/5/2014 16:00:00,29.04
2/6/2014 16:00:00,29.22
2/7/2014 16:00:00,29.58
2/10/2014 16:00:00,29.81
2/11/2014 16:00:00,30.2
2/12/2014 16:00:00,29.95
2/13/2014 16:00:00,30.03
2/14/2014 16:00:00,30.26
2/18/2014 16:00:00,30.2
2/19/2014 16:00:00,29.82
2/20/2014 16:00:00,29.89
2/21/2014 16:00:00,29.8
2/24/2014 16:00:00,30.31
2/25/2014 16:00:00,30.21
2/26/2014 16:00:00,30.31
2/27/2014 16:00:00,30.53
2/28/2014 16:00:00,30.42
3/3/2014 16:00:00,30.3
3/4/2014 16:00:00,30.97
3/5/2014 16:00:00,31.03
3/6/2014 16:00:00,30.75
3/7/2014 16:00:00,30.72
3/10/2014 16:00:00,30.68
3/11/2014 16:00:00,30.71
3/12/2014 16:00:00,30.3
3/13/2014 16:00:00,29.48
3/14/2014 16:00:00,29.59
3/17/2014 16:00:00,29.77
3/18/2014 16:00:00,30.25
3/19/2014 16:00:00,30.04
3/20/2014 16:00:00,30.23
3/21/2014 16:00:00,30.49
3/24/2014 16:00:00,29.83
3/25/2014 16:00:00,30.14
3/26/2014 16:00:00,30.49
3/27/2014 16:00:00,30.41
3/28/2014 16:00:00,30.2
3/31/2014 16:00:00,30.43
4/1/2014 16:00:00,30.27
4/2/2014 16:00:00,30.59
4/3/2014 16:00:00,30.69
4/4/2014 16:00:00,30.47
4/7/2014 16:00:00,29.56
4/8/2014 16:00:00,29.24
4/9/2014 16:00:00,29.59
4/10/2014 16:00:00,29
4/11/2014 16:00:00,28.29
4/14/2014 16:00:00,28.3
4/15/2014 16:00:00,28.32
4/16/2014 16:00:00,28.51
4/17/2014 16:00:00,28.66
4/21/2014 16:00:00,29.23
4/22/2014 16:00:00,29.37
4/23/2014 16:00:00,29.29
4/24/2014 16:00:00,29.09
4/25/2014 16:00:00,29.13
4/28/2014 16:00:00,30.35
4/29/2014 16:00:00,30.09
4/30/2014 16:00:00,29.63
5/1/2014 16:00:00,29.51
5/2/2014 16:00:00,29.13
5/5/2014 16:00:00,28.38
5/6/2014 16:00:00,27.88
5/7/2014 16:00:00,27.49
5/8/2014 16:00:00,27.63
5/9/2014 16:00:00,27.5
5/12/2014 16:00:00,27.6
5/13/2014 16:00:00,27.66
5/14/2014 16:00:00,27.57
5/15/2014 16:00:00,27.53
5/16/2014 16:00:00,27.59
5/19/2014 16:00:00,27.74
5/20/2014 16:00:00,27.71
5/21/2014 16:00:00,28.01
5/22/2014 16:00:00,28.1
5/23/2014 16:00:00,27.94
5/27/2014 16:00:00,28.05
5/28/2014 16:00:00,28.05
5/29/2014 16:00:00,28.04
5/30/2014 16:00:00,28.07
6/2/2014 16:00:00,28.15
6/3/2014 16:00:00,28.03
6/4/2014 16:00:00,28.08
6/5/2014 16:00:00,28.19
6/6/2014 16:00:00,27.87
6/9/2014 16:00:00,27.8
6/10/2014 16:00:00,27.95
6/11/2014 16:00:00,27.88
6/12/2014 16:00:00,27.9
6/13/2014 16:00:00,27.97
6/16/2014 16:00:00,28.05
6/17/2014 16:00:00,27.93
6/18/2014 16:00:00,28.15
6/19/2014 16:00:00,28.03
6/20/2014 16:00:00,28.21
6/23/2014 16:00:00,27.9
6/24/2014 16:00:00,27.76
6/25/2014 16:00:00,28.23
6/26/2014 16:00:00,28.03
6/27/2014 16:00:00,28.11
6/30/2014 16:00:00,28.12
7/1/2014 16:00:00,28.5
7/2/2014 16:00:00,28.77
7/3/2014 16:00:00,28.92
7/7/2014 16:00:00,28.88
7/8/2014 16:00:00,28.56
7/9/2014 16:00:00,28.47
7/10/2014 16:00:00,28.42
7/11/2014 16:00:00,28.49
7/14/2014 16:00:00,28.65
7/15/2014 16:00:00,28.81
7/16/2014 16:00:00,29.33
7/17/2014 16:00:00,28.94
7/18/2014 16:00:00,29.11
7/21/2014 16:00:00,28.75
7/22/2014 16:00:00,28.88
7/23/2014 16:00:00,28.79
7/24/2014 16:00:00,28.74
7/25/2014 16:00:00,28.6
7/28/2014 16:00:00,28.51
7/29/2014 16:00:00,28.16
7/30/2014 16:00:00,27.72
7/31/2014 16:00:00,27.19
8/1/2014 16:00:00,27.34
8/4/2014 16:00:00,27.24
8/5/2014 16:00:00,26.91
8/6/2014 16:00:00,26.79
8/7/2014 16:00:00,26.56
8/8/2014 16:00:00,26.85
8/11/2014 16:00:00,26.76
8/12/2014 16:00:00,26.6
8/13/2014 16:00:00,26.72
8/14/2014 16:00:00,27.22
8/15/2014 16:00:00,27.13
8/18/2014 16:00:00,27.32
8/19/2014 16:00:00,27.42
8/20/2014 16:00:00,27.37
8/21/2014 16:00:00,27.3
8/22/2014 16:00:00,27.4
8/25/2014 16:00:00,27.39
8/26/2014 16:00:00,27.67
8/27/2014 16:00:00,27.94
8/28/2014 16:00:00,27.83
8/29/2014 16:00:00,27.84
9/2/2014 16:00:00,27.72
9/3/2014 16:00:00,27.85
9/4/2014 16:00:00,27.82
9/5/2014 16:00:00,28.09
9/8/2014 16:00:00,27.85
9/9/2014 16:00:00,27.69
9/10/2014 16:00:00,27.89
9/11/2014 16:00:00,28.07
9/12/2014 16:00:00,27.88
9/15/2014 16:00:00,28.34
9/16/2014 16:00:00,28.47
9/17/2014 16:00:00,28.75
9/18/2014 16:00:00,28.97
9/19/2014 16:00:00,28.8
9/22/2014 16:00:00,28.59
9/23/2014 16:00:00,28.47
9/24/2014 16:00:00,28.71
9/25/2014 16:00:00,28.4
9/26/2014 16:00:00,28.15
9/29/2014 16:00:00,28.2
9/30/2014 16:00:00,28.01
10/1/2014 16:00:00,27.61
10/2/2014 16:00:00,27.53
10/3/2014 16:00:00,27.68
10/6/2014 16:00:00,27.63
10/7/2014 16:00:00,27.27
10/8/2014 16:00:00,27.83
10/9/2014 16:00:00,27.46
10/10/2014 16:00:00,27.6
10/13/2014 16:00:00,26.97
10/14/2014 16:00:00,26.96
10/15/2014 16:00:00,26.71
10/16/2014 16:00:00,26.24
10/17/2014 16:00:00,26.36
10/20/2014 16:00:00,26.46
10/21/2014 16:00:00,26.79
10/22/2014 16:00:00,26.81
10/23/2014 16:00:00,27.09
10/24/2014 16:00:00,27.58
10/27/2014 16:00:00,27.5
10/28/2014 16:00:00,27.56
10/29/2014 16:00:00,27.94
10/30/2014 16:00:00,28.27
10/31/2014 16:00:00,28.37
11/3/2014 16:00:00,28.6
11/4/2014 16:00:00,28.69
11/5/2014 16:00:00,28.46
11/6/2014 16:00:00,28.46
11/7/2014 16:00:00,28.34
11/10/2014 16:00:00,28.61
11/11/2014 16:00:00,28.72
11/12/2014 16:00:00,28.82
11/13/2014 16:00:00,28.82
11/14/2014 16:00:00,28.74
11/17/2014 16:00:00,28.72
11/18/2014 16:00:00,28.98
11/19/2014 16:00:00,28.84
11/20/2014 16:00:00,28.84
11/21/2014 16:00:00,28.85
11/24/2014 16:00:00,28.63
11/25/2014 16:00:00,28.87
11/26/2014 16:00:00,29.46
11/28/2014 16:00:00,29.51
12/1/2014 16:00:00,29.61
12/2/2014 16:00:00,29.91
12/3/2014 16:00:00,30.08
12/4/2014 16:00:00,30
12/5/2014 16:00:00,30.31
12/8/2014 16:00:00,30.29
12/9/2014 16:00:00,30.27
12/10/2014 16:00:00,30.18
12/11/2014 16:00:00,29.98
12/12/2014 16:00:00,29.32
12/15/2014 16:00:00,29.23
12/16/2014 16:00:00,29.05
12/17/2014 16:00:00,29.48
12/18/2014 16:00:00,30.29
12/19/2014 16:00:00,30.26
12/22/2014 16:00:00,30.4
12/23/2014 16:00:00,29.79
12/24/2014 16:00:00,29.77
12/26/2014 16:00:00,29.98
12/29/2014 16:00:00,29.74
12/30/2014 16:00:00,29.73
12/31/2014 16:00:00,29.51
1/2/2015 16:00:00,29.68
1/5/2015 16:00:00,29.52
1/6/2015 16:00:00,29.77
1/7/2015 16:00:00,30.17
1/8/2015 16:00:00,30.79
1/9/2015 16:00:00,30.93
1/12/2015 16:00:00,31.04
1/13/2015 16:00:00,30.73
1/14/2015 16:00:00,30.77
1/15/2015 16:00:00,30.69
1/16/2015 16:00:00,31.07
1/20/2015 16:00:00,31.36
1/21/2015 16:00:00,30.92
1/22/2015 16:00:00,31.08
1/23/2015 16:00:00,30.74
1/26/2015 16:00:00,31.07
1/27/2015 16:00:00,30.88
1/28/2015 16:00:00,30.27
1/29/2015 16:00:00,30.15
1/30/2015 16:00:00,29.6
2/2/2015 16:00:00,29.98
2/3/2015 16:00:00,30.33
2/4/2015 16:00:00,30.38
2/5/2015 16:00:00,31.25
2/6/2015 16:00:00,31.42
2/9/2015 16:00:00,31.33
2/10/2015 16:00:00,32.35
2/11/2015 16:00:00,32.45
2/12/2015 16:00:00,33.03
2/13/2015 16:00:00,32.82
2/17/2015 16:00:00,32.76
2/18/2015 16:00:00,32.66
2/19/2015 16:00:00,32.6
2/20/2015 16:00:00,32.74
2/23/2015 16:00:00,32.58
2/24/2015 16:00:00,32.53
2/25/2015 16:00:00,32.83
2/26/2015 16:00:00,32.77
2/27/2015 16:00:00,32.51
3/2/2015 16:00:00,32.94
3/3/2015 16:00:00,32.74
3/4/2015 16:00:00,32.82
3/5/2015 16:00:00,32.65
3/6/2015 16:00:00,32.18
3/9/2015 16:00:00,32.24
3/10/2015 16:00:00,32
3/11/2015 16:00:00,31.86
3/12/2015 16:00:00,32.21
3/13/2015 16:00:00,32.21
3/16/2015 16:00:00,32.63
3/17/2015 16:00:00,32.37
3/18/2015 16:00:00,32.57
3/19/2015 16:00:00,32.35
3/20/2015 16:00:00,32.45
3/23/2015 16:00:00,33.2
3/24/2015 16:00:00,32.7
3/25/2015 16:00:00,32.49
3/26/2015 16:00:00,32.36
3/27/2015 16:00:00,32.71
3/30/2015 16:00:00,33.16
3/31/2015 16:00:00,32.96
4/1/2015 16:00:00,32.52
4/2/2015 16:00:00,32.57
4/6/2015 16:00:00,32.66
4/7/2015 16:00:00,32.72
4/8/2015 16:00:00,32.82
4/9/2015 16:00:00,33.19
4/10/2015 16:00:00,33.57
4/13/2015 16:00:00,33.24
4/14/2015 16:00:00,33.19
4/15/2015 16:00:00,33.36
4/16/2015 16:00:00,33.34
4/17/2015 16:00:00,33.19
4/20/2015 16:00:00,33.17
4/21/2015 16:00:00,33.05
4/22/2015 16:00:00,33.09
4/23/2015 16:00:00,33.5
4/24/2015 16:00:00,33.41
4/27/2015 16:00:00,32.77
4/28/2015 16:00:00,32.66
4/29/2015 16:00:00,32.48
4/30/2015 16:00:00,32.14
5/1/2015 16:00:00,32.29
5/4/2015 16:00:00,32.51
5/5/2015 16:00:00,32.32
5/6/2015 16:00:00,31.7
5/7/2015 16:00:00,31.81
5/8/2015 16:00:00,32.23
5/11/2015 16:00:00,32.17
5/12/2015 16:00:00,32
5/13/2015 16:00:00,31.76
5/14/2015 16:00:00,32.15
5/15/2015 16:00:00,32.2
5/18/2015 16:00:00,32.19
5/19/2015 16:00:00,32.41
5/20/2015 16:00:00,32.49
5/21/2015 16:00:00,32.55
5/22/2015 16:00:00,32.47
5/26/2015 16:00:00,32.31
5/27/2015 16:00:00,32.49
5/28/2015 16:00:00,32.63
5/29/2015 16:00:00,32.92
6/1/2015 16:00:00,32.74
6/2/2015 16:00:00,32.67
6/3/2015 16:00:00,32.6
6/4/2015 16:00:00,32.44
6/5/2015 16:00:00,32.29
6/8/2015 16:00:00,32.19
6/9/2015 16:00:00,32.22
6/10/2015 16:00:00,32.5
6/11/2015 16:00:00,32.65
6/12/2015 16:00:00,32.41
6/15/2015 16:00:00,32.25
6/16/2015 16:00:00,32.25
6/17/2015 16:00:00,32.19
6/18/2015 16:00:00,32.56
6/19/2015 16:00:00,32.38
6/22/2015 16:00:00,32.5
6/23/2015 16:00:00,32.68
6/24/2015 16:00:00,32.43
6/25/2015 16:00:00,32.23
6/26/2015 16:00:00,32.13
6/29/2015 16:00:00,31.82
6/30/2015 16:00:00,31.76
7/1/2015 16:00:00,31.92
7/2/2015 16:00:00,31.61
7/6/2015 16:00:00,31.5
7/7/2015 16:00:00,31.95
7/8/2015 16:00:00,31.69
7/9/2015 16:00:00,32.08
7/10/2015 16:00:00,32.55
7/13/2015 16:00:00,32.99
7/14/2015 16:00:00,33.23
7/15/2015 16:00:00,33.14
7/16/2015 16:00:00,33.25
7/17/2015 16:00:00,33.22
7/20/2015 16:00:00,33.38
7/21/2015 16:00:00,33.29
7/22/2015 16:00:00,33.04
7/23/2015 16:00:00,32.95
7/24/2015 16:00:00,32.46
7/27/2015 16:00:00,32.53
7/28/2015 16:00:00,33.49
7/29/2015 16:00:00,33.88
7/30/2015 16:00:00,33.85
7/31/2015 16:00:00,34.16
8/3/2015 16:00:00,34.25
8/4/2015 16:00:00,34.21
8/5/2015 16:00:00,33.93
8/6/2015 16:00:00,33.32
8/7/2015 16:00:00,33.34
8/10/2015 16:00:00,33.5
8/11/2015 16:00:00,33.27
8/12/2015 16:00:00,33.51
8/13/2015 16:00:00,33.5
8/14/2015 16:00:00,33.46
8/17/2015 16:00:00,33.63
8/18/2015 16:00:00,33.65
8/19/2015 16:00:00,33.41
8/20/2015 16:00:00,32.73
8/21/2015 16:00:00,31.77
8/24/2015 16:00:00,30.44
8/25/2015 16:00:00,29.69
8/26/2015 16:00:00,30.72
8/27/2015 16:00:00,31.51
8/28/2015 16:00:00,30.94
8/31/2015 16:00:00,30.52
9/1/2015 16:00:00,29.71
9/2/2015 16:00:00,30.29
9/3/2015 16:00:00,30.21
9/4/2015 16:00:00,29.72
9/8/2015 16:00:00,30.82
9/9/2015 16:00:00,30.28
9/10/2015 16:00:00,30.9
9/11/2015 16:00:00,31.23
9/14/2015 16:00:00,30.99
9/15/2015 16:00:00,31.42
9/16/2015 16:00:00,31.43
9/17/2015 16:00:00,31.72
9/18/2015 16:00:00,31.12
9/21/2015 16:00:00,30.71
9/22/2015 16:00:00,30.56
9/23/2015 16:00:00,30.9
9/24/2015 16:00:00,30.98
9/25/2015 16:00:00,30.21
9/28/2015 16:00:00,29.2
9/29/2015 16:00:00,29.39
9/30/2015 16:00:00,29.76
10/1/2015 16:00:00,30.16
10/2/2015 16:00:00,31.34
10/5/2015 16:00:00,31.72
10/6/2015 16:00:00,31.06
10/7/2015 16:00:00,31.54
10/8/2015 16:00:00,31.35
10/9/2015 16:00:00,31.49
10/12/2015 16:00:00,31.47
10/13/2015 16:00:00,31.24
10/14/2015 16:00:00,31.3
10/15/2015 16:00:00,32.29
10/16/2015 16:00:00,32.6
10/19/2015 16:00:00,32.68
10/20/2015 16:00:00,32.21
10/21/2015 16:00:00,31.7
10/22/2015 16:00:00,31.57
10/23/2015 16:00:00,32.26
10/26/2015 16:00:00,32.36
10/27/2015 16:00:00,33.15
10/28/2015 16:00:00,33.58
10/29/2015 16:00:00,32.94
10/30/2015 16:00:00,32.04
11/2/2015 16:00:00,33.21
11/3/2015 16:00:00,33.13
11/4/2015 16:00:00,32.34
11/5/2015 16:00:00,32.35
11/6/2015 16:00:00,32.14
11/9/2015 16:00:00,31.88
11/10/2015 16:00:00,32.01
11/11/2015 16:00:00,31.96
11/12/2015 16:00:00,31.63
11/13/2015 16:00:00,31.52
11/16/2015 16:00:00,31.41
11/17/2015 16:00:00,31.14
11/18/2015 16:00:00,31.56
11/19/2015 16:00:00,30.59
11/20/2015 16:00:00,30.49
11/23/2015 16:00:00,29.68
11/24/2015 16:00:00,30.29
11/25/2015 16:00:00,31.14
11/27/2015 16:00:00,31.06
11/30/2015 16:00:00,31.04
12/1/2015 16:00:00,31.85
12/2/2015 16:00:00,31.17
12/3/2015 16:00:00,30.68
12/4/2015 16:00:00,31.07
12/7/2015 16:00:00,30.94
12/8/2015 16:00:00,30.82
12/9/2015 16:00:00,30.59
12/10/2015 16:00:00,30.66
12/11/2015 16:00:00,30.37
12/14/2015 16:00:00,30.49
12/15/2015 16:00:00,30.56
12/16/2015 16:00:00,30.86
12/17/2015 16:00:00,30.63
12/18/2015 16:00:00,30.31
12/21/2015 16:00:00,30.75
12/22/2015 16:00:00,30.81
12/23/2015 16:00:00,30.85
12/24/2015 16:00:00,30.9
12/28/2015 16:00:00,30.71
12/29/2015 16:00:00,31.1
12/30/2015 16:00:00,31.03
12/31/2015 16:00:00,30.58
1/4/2016 16:00:00,30.27
1/5/2016 16:00:00,30.49
1/6/2016 16:00:00,29.95
1/7/2016 16:00:00,29.75
1/8/2016 16:00:00,29.37
